col0 col1
19032.27 111329738227712.0
19032.3 111329075527680.0
19032.33 111328354107392.0
19032.36 111327540412416.0
19032.39 111326634442752.0
19032.42 111325703307264.0
19032.45 111324856057856.0
19032.48 111324193357824.0
19032.51 111323715207168.0
19032.54 111323362885632.0
19032.57 111323035729920.0
19032.6 111322624688128.0
19032.63 111322087817216.0
19032.66 111321332842496.0
19032.69 111320124882944.0
19032.72 111317901901824.0
19032.75 111313791483904.0
19032.78 111306971545600.0
19032.81 111297601470464.0
19032.84 111287652581376.0
19032.87 111280555819008.0
19032.9 111279238807552.0
19032.93 111284028702720.0
19032.96 111292400533504.0
19032.99 111300831084544.0
19033.02 111306963156992.0
19033.05 111310285045760.0
19033.08 111311518171136.0
19033.11 111311560114176.0
19033.14 111311048409088.0
19033.17 111310276657152.0
19033.2 111309370687488.0
19033.23 111308431163392.0
19033.26 111307575525376.0
19033.29 111306896048128.0
19033.32 111306401120256.0
19033.35 111306023632896.0
19033.38 111305637756928.0
19033.41 111305176383488.0
19033.44 111304589180928.0
19033.47 111303909703680.0
19033.5 111303171506176.0
19033.53 111302408142848.0
19033.56 111301611225088.0
19033.59 111300680089600.0
19033.62 111299413409792.0
19033.65 111297635024896.0
19033.68 111295395266560.0
19033.71 111293080010752.0
19033.74 111291360346112.0
19033.77 111290722811904.0
19033.8 111291150630912.0
19033.83 111292090155008.0
19033.86 111292887072768.0
19033.89 111293172285440.0
19033.92 111292929015808.0
19033.95 111292341813248.0
19033.98 111291603615744.0
19034.01 111290773143552.0
19034.04 111289867173888.0
19034.07 111288885706752.0
19034.1 111287904239616.0
19034.13 111286964715520.0
19034.16 111286067134464.0
19034.19 111285177942016.0
19034.22 111284347469824.0
19034.25 111283735101440.0
19034.28 111283449888768.0
19034.31 111283483443200.0
19034.34 111283642826752.0
19034.37 111283735101440.0
19034.4 111283609272320.0
19034.43 111283273728000.0
19034.46 111282787188736.0
19034.49 111282225152000.0
19034.52 111281612783616.0
19034.55 111280983638016.0
19034.58 111280346103808.0
19034.61 111279700180992.0
19034.64 111279062646784.0
19034.67 111278433501184.0
19034.7 111277829521408.0
19034.73 111277225541632.0
19034.76 111276621561856.0
19034.79 111275984027648.0
19034.82 111275245830144.0
19034.85 111274264363008.0
19034.88 111272712470528.0
19034.91 111270179110912.0
19034.94 111266353905664.0
19034.97 111261522067456.0
19035.0 111256824446976.0
19035.03 111253838102528.0
19035.06 111253619998720.0
19035.09 111255884922880.0
19035.12 111259265531904.0
19035.15 111262235099136.0
19035.18 111263946375168.0
19035.21 111264315473920.0
19035.24 111263795380224.0
19035.27 111262956519424.0
19035.3 111262268653568.0
19035.33 111261924720640.0
19035.36 111261857611776.0
19035.39 111261840834560.0
19035.42 111261681451008.0
19035.45 111261303963648.0
19035.48 111260716761088.0
19035.51 111259945009152.0
19035.54 111258946764800.0
19035.57 111257487147008.0
19035.6 111254937010176.0
19035.63 111249878679552.0
19035.66 111239443251200.0
19035.69 111218589171712.0
19035.72 111179674419200.0
19035.75 111113169534976.0
19035.78 111010425864192.0
19035.81 110868431896576.0
19035.84 110695207141376.0
19035.87 110511983165440.0
19035.9 110350443741184.0
19035.93 110243681927168.0
19035.96 110215672365056.0
19035.99 110272798785536.0
19036.02 110401664581632.0
19036.05 110573689765888.0
19036.08 110755026305024.0
19036.11 110916867719168.0
19036.14 111042738782208.0
19036.17 111129233719296.0
19036.2 111182258110464.0
19036.23 111211593072640.0
19036.26 111226508017664.0
19036.29 111233772552192.0
19036.32 111237346099200.0
19036.35 111239166427136.0
19036.38 111240022065152.0
19036.41 111240282112000.0
19036.44 111240164671488.0
19036.47 111239845904384.0
19036.5 111239426473984.0
19036.53 111238948323328.0
19036.56 111238428229632.0
19036.59 111237874581504.0
19036.62 111237295767552.0
19036.65 111236700176384.0
19036.68 111236104585216.0
19036.71 111235500605440.0
19036.74 111234888237056.0
19036.77 111234275868672.0
19036.8 111233646723072.0
19036.83 111232984023040.0
19036.86 111232220659712.0
19036.89 111231239192576.0
19036.92 111229863460864.0
19036.95 111227992801280.0
19036.98 111225719488512.0
19037.01 111223513284608.0
19037.04 111221978169344.0
19037.07 111221500018688.0
19037.1 111221936226304.0
19037.13 111222657646592.0
19037.16 111223060299776.0
19037.19 111222892527616.0
19037.22 111222347268096.0
19037.25 111221793619968.0
19037.28 111221474852864.0
19037.31 111221390966784.0
19037.34 111221349023744.0
19037.37 111221189640192.0
19037.4 111220862484480.0
19037.43 111220384333824.0
19037.46 111219813908480.0
19037.49 111219201540096.0
19037.52 111218580783104.0
19037.55 111217951637504.0
19037.58 111217314103296.0
19037.61 111216668180480.0
19037.64 111215988703232.0
19037.67 111215208562688.0
19037.7 111214168375296.0
19037.73 111212616482816.0
19037.76 111210259283968.0
19037.79 111207038058496.0
19037.82 111203430957056.0
19037.85 111200453001216.0
19037.88 111199127601152.0
19037.91 111199807078400.0
19037.94 111201853898752.0
19037.97 111204169154560.0
19038.0 111205863653376.0
19038.03 111206668959744.0
19038.06 111206744457216.0
19038.09 111206400524288.0
19038.12 111205846876160.0
19038.15 111205217730560.0
19038.18 111204546641920.0
19038.21 111203825221632.0
19038.24 111203078635520.0
19038.27 111202332049408.0
19038.3 111201627406336.0
19038.33 111200989872128.0
19038.36 111200436224000.0
19038.39 111199907741696.0
19038.42 111199362482176.0
19038.45 111198741725184.0
19038.48 111198003527680.0
19038.51 111197089169408.0
19038.54 111195973484544.0
19038.57 111194706804736.0
19038.6 111193482067968.0
19038.63 111192534155264.0
19038.66 111192014061568.0
19038.69 111191863066624.0
19038.72 111191854678016.0
19038.75 111191770791936.0
19038.78 111191502356480.0
19038.81 111191066148864.0
19038.84 111190512500736.0
19038.87 111189916909568.0
19038.9 111189304541184.0
19038.93 111188675395584.0
19038.96 111188029472768.0
19038.99 111187341606912.0
19039.02 111186578243584.0
19039.05 111185739382784.0
19039.08 111184816635904.0
19039.11 111183877111808.0
19039.14 111182996307968.0
19039.17 111182241333248.0
19039.2 111181620576256.0
19039.23 111181117259776.0
19039.26 111180681052160.0
19039.29 111180261621760.0
19039.32 111179791859712.0
19039.35 111179204657152.0
19039.38 111178441293824.0
19039.41 111177560489984.0
19039.44 111176662908928.0
19039.47 111175891156992.0
19039.5 111175337508864.0
19039.53 111174968410112.0
19039.56 111174658031616.0
19039.59 111174288932864.0
19039.62 111173794004992.0
19039.65 111173190025216.0
19039.68 111172518936576.0
19039.71 111171814293504.0
19039.74 111171109650432.0
19039.77 111170379841536.0
19039.8 111169633255424.0
19039.83 111168903446528.0
19039.86 111168232357888.0
19039.89 111167653543936.0
19039.92 111167150227456.0
19039.95 111166663688192.0
19039.98 111166110040064.0
19040.01 111165464117248.0
19040.04 111164734308352.0
19040.07 111163970945024.0
19040.1 111163249524736.0
19040.13 111162620379136.0
19040.16 111162083508224.0
19040.19 111161596968960.0
19040.22 111161102041088.0
19040.25 111160565170176.0
19040.28 111159986356224.0
19040.31 111159373987840.0
19040.34 111158744842240.0
19040.37 111158098919424.0
19040.4 111157452996608.0
19040.43 111156798685184.0
19040.46 111156144373760.0
19040.49 111155498450944.0
19040.52 111154860916736.0
19040.55 111154240159744.0
19040.58 111153619402752.0
19040.61 111152990257152.0
19040.64 111152369500160.0
19040.67 111151731965952.0
19040.7 111151094431744.0
19040.73 111150456897536.0
19040.76 111149810974720.0
19040.79 111149156663296.0
19040.82 111148452020224.0
19040.85 111147621548032.0
19040.88 111146564583424.0
19040.91 111145146908672.0
19040.94 111143309803520.0
19040.97 111141195874304.0
19041.0 111139149053952.0
19041.03 111137580384256.0
19041.06 111136775077888.0
19041.09 111136766689280.0
19041.12 111137337114624.0
19041.15 111138134032384.0
19041.18 111138796732416.0
19041.21 111139132276736.0
19041.24 111139090333696.0
19041.27 111138763177984.0
19041.3 111138259861504.0
19041.33 111137672658944.0
19041.36 111137051901952.0
19041.39 111136414367744.0
19041.42 111135776833536.0
19041.45 111135130910720.0
19041.48 111134476599296.0
19041.51 111133738401792.0
19041.54 111132773711872.0
19041.57 111131179876352.0
19041.6 111128260640768.0
19041.63 111123168755712.0
19041.66 111115577065472.0
19041.69 111106567700480.0
19041.72 111098816626688.0
19041.75 111095377297408.0
19041.78 111097583501312.0
19041.81 111104051118080.0
19041.84 111111701528576.0
19041.87 111117858766848.0
19041.9 111121423925248.0
19041.93 111122707382272.0
19041.96 111122480889856.0
19041.99 111121398759424.0
19042.02 111119813312512.0
19042.05 111117992984576.0
19042.08 111116323651584.0
19042.11 111115216355328.0
19042.14 111114956308480.0
19042.17 111115434459136.0
19042.2 111116214599680.0
19042.23 111116835356672.0
19042.26 111117053460480.0
19042.29 111116852133888.0
19042.32 111116373983232.0
19042.35 111115744837632.0
19042.38 111115073748992.0
19042.41 111114402660352.0
19042.44 111113765126144.0
19042.47 111113144369152.0
19042.5 111112540389376.0
19042.53 111111919632384.0
19042.56 111111315652608.0
19042.59 111110627786752.0
19042.62 111109864423424.0
19042.65 111109008785408.0
19042.68 111108094427136.0
19042.71 111107154903040.0
19042.74 111106181824512.0
19042.77 111105049362432.0
19042.8 111103598133248.0
19042.83 111101819748352.0
19042.86 111099991031808.0
19042.89 111098573357056.0
19042.92 111097952600064.0
19042.95 111098120372224.0
19042.98 111098741129216.0
19043.01 111099378663424.0
19043.04 111099730984960.0
19043.07 111099714207744.0
19043.1 111099345108992.0
19043.13 111098682408960.0
19043.16 111097851936768.0
19043.19 111096979521536.0
19043.22 111096216158208.0
19043.25 111095645732864.0
19043.28 111095251468288.0
19043.31 111094915923968.0
19043.34 111094546825216.0
19043.37 111094085451776.0
19043.4 111093540192256.0
19043.43 111092944601088.0
19043.46 111092315455488.0
19043.49 111091677921280.0
19043.52 111091031998464.0
19043.55 111090394464256.0
19043.58 111089740152832.0
19043.61 111089085841408.0
19043.64 111088381198336.0
19043.67 111087584280576.0
19043.7 111086577647616.0
19043.73 111085227081728.0
19043.76 111083473862656.0
19043.79 111081443819520.0
19043.82 111079547994112.0
19043.85 111078247759872.0
19043.88 111077803163648.0
19043.91 111078079987712.0
19043.94 111078683967488.0
19043.97 111079187283968.0
19044.0 111079396999168.0
19044.03 111079262781440.0
19044.06 111078860128256.0
19044.09 111078230982656.0
19044.12 111077434064896.0
19044.15 111076469374976.0
19044.18 111075336912896.0
19044.21 111074019901440.0
19044.24 111072568672256.0
19044.27 111071134220288.0
19044.3 111069917872128.0
19044.33 111069112565760.0
19044.36 111068751855616.0
19044.39 111068684746752.0
19044.42 111068693135360.0
19044.45 111068609249280.0
19044.48 111068382756864.0
19044.51 111068022046720.0
19044.54 111067552284672.0
19044.57 111066998636544.0
19044.6 111066403045376.0
19044.63 111065815842816.0
19044.66 111065312526336.0
19044.69 111064893095936.0
19044.72 111064515608576.0
19044.75 111064129732608.0
19044.78 111063676747776.0
19044.81 111063156654080.0
19044.84 111062569451520.0
19044.87 111061931917312.0
19044.9 111061277605888.0
19044.93 111060589740032.0
19044.96 111059859931136.0
19044.99 111059079790592.0
19045.02 111058240929792.0
19045.05 111057385291776.0
19045.08 111056554819584.0
19045.11 111055766290432.0
19045.14 111054977761280.0
19045.17 111054130511872.0
19045.2 111053140656128.0
19045.23 111052050137088.0
19045.26 111050984783872.0
19045.29 111050087202816.0
19045.32 111049466445824.0
19045.35 111049063792640.0
19045.38 111048778579968.0
19045.41 111048451424256.0
19045.44 111047973273600.0
19045.47 111047293796352.0
19045.5 111046379438080.0
19045.53 111045221810176.0
19045.56 111043879632896.0
19045.59 111042461958144.0
19045.62 111041119780864.0
19045.65 111039962152960.0
19045.68 111038980685824.0
19045.71 111038074716160.0
19045.74 111037135192064.0
19045.77 111036170502144.0
19045.8 111035264532480.0
19045.83 111034434060288.0
19045.86 111033561645056.0
19045.89 111032345296896.0
19045.92 111030365585408.0
19045.95 111027261800448.0
19045.98 111023084273664.0
19046.01 111018604756992.0
19046.04 111015266091008.0
19046.07 111014376898560.0
19046.1 111016247558144.0
19046.13 111019972100096.0
19046.16 111024040574976.0
19046.19 111027270189056.0
19046.22 111029224734720.0
19046.25 111030063595520.0
19046.28 111030139092992.0
19046.31 111029719662592.0
19046.34 111028889190400.0
19046.37 111027647676416.0
19046.4 111026003509248.0
19046.43 111024107683840.0
19046.46 111022287355904.0
19046.49 111020945178624.0
19046.52 111020357976064.0
19046.55 111020534136832.0
19046.58 111021222002688.0
19046.61 111022002143232.0
19046.64 111022539014144.0
19046.67 111022690009088.0
19046.7 111022497071104.0
19046.73 111022077640704.0
19046.76 111021532381184.0
19046.79 111020928401408.0
19046.82 111020282478592.0
19046.85 111019586224128.0
19046.88 111018839638016.0
19046.91 111018042720256.0
19046.94 111017229025280.0
19046.97 111016457273344.0
19047.0 111015777796096.0
19047.03 111015207370752.0
19047.06 111014720831488.0
19047.09 111014267846656.0
19047.12 111013798084608.0
19047.15 111013277990912.0
19047.18 111012699176960.0
19047.21 111012078419968.0
19047.24 111011424108544.0
19047.27 111010727854080.0
19047.3 111009998045184.0
19047.33 111009217904640.0
19047.36 111008379043840.0
19047.39 111007439519744.0
19047.42 111006248337408.0
19047.45 111004419620864.0
19047.48 111001114509312.0
19047.51 110995007602688.0
19047.54 110984672837632.0
19047.57 110969749504000.0
19047.6 110952435417088.0
19047.63 110937746964480.0
19047.66 110931388399616.0
19047.69 110936044077056.0
19047.72 110949415518208.0
19047.75 110965815246848.0
19047.78 110979899719680.0
19047.81 110989227851776.0
19047.84 110994118410240.0
19047.87 110996089733120.0
19047.9 110996542717952.0
19047.93 110996333002752.0
19047.96 110995854852096.0
19047.99 110995267649536.0
19048.02 110994630115328.0
19048.05 110993975803904.0
19048.08 110993313103872.0
19048.11 110992650403840.0
19048.14 110991954149376.0
19048.17 110991224340480.0
19048.2 110990502920192.0
19048.23 110989831831552.0
19048.26 110989219463168.0
19048.29 110988640649216.0
19048.32 110988045058048.0
19048.35 110987348803584.0
19048.38 110986476388352.0
19048.41 110985360703488.0
19048.44 110983968194560.0
19048.47 110982416302080.0
19048.5 110980990238720.0
19048.53 110980042326016.0
19048.56 110979723558912.0
19048.59 110979891331072.0
19048.62 110980218486784.0
19048.65 110980403036160.0
19048.68 110980319150080.0
19048.71 110980000382976.0
19048.74 110979530620928.0
19048.77 110978960195584.0
19048.8 110978356215808.0
19048.83 110977718681600.0
19048.86 110977055981568.0
19048.89 110976342949888.0
19048.92 110975520866304.0
19048.95 110974413570048.0
19048.98 110972651962368.0
19049.01 110969598509056.0
19049.04 110964548567040.0
19049.07 110957325975552.0
19049.1 110949012865024.0
19049.13 110942041931776.0
19049.16 110939038810112.0
19049.19 110941043687424.0
19049.22 110946722775040.0
19049.25 110953341386752.0
19049.28 110958584266752.0
19049.31 110961562222592.0
19049.34 110962619187200.0
19049.37 110962594021376.0
19049.4 110962224922624.0
19049.43 110961948098560.0
19049.46 110961839046656.0
19049.49 110961696440320.0
19049.52 110961167958016.0
19049.55 110959800614912.0
19049.58 110957141426176.0
19049.61 110953039396864.0
19049.64 110948006232064.0
19049.67 110943333777408.0
19049.7 110940557148160.0
19049.73 110940481650688.0
19049.76 110942671077376.0
19049.79 110945875525632.0
19049.82 110948887035904.0
19049.85 110951076462592.0
19049.88 110952385085440.0
19049.91 110952980676608.0
19049.94 110953114894336.0
19049.97 110952955510784.0
19050.0 110952603189248.0
19050.03 110952108261376.0
19050.06 110951495892992.0
19050.09 110950766084096.0
19050.12 110949918834688.0
19050.15 110949012865024.0
19050.18 110948115283968.0
